GithubID,Year,FullPath,Codesnippet,CWE,isTrueVulnerable,Codesnippet5
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\ipa-utils.h,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\ipa-utils.h,"dump_possible_polymorphic_call_targets (FILE *f, struct cgraph_edge *e)",120,1,"
inline void
dump_possible_polymorphic_call_targets (FILE *f, struct cgraph_edge *e)
{
  gcc_checking_assert (e->indirect_info->polymorphic);
"
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\ipa-utils.h,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\ipa-utils.h,"dump_possible_polymorphic_call_targets (f, e->indirect_info->otr_type,",120,1,"					  e->indirect_info->maybe_in_construction,
					  e->indirect_info->maybe_derived_type};
  dump_possible_polymorphic_call_targets (f, e->indirect_info->otr_type,
					  e->indirect_info->otr_token,
					  context);
"
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\system.h,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\platforms\bk7231n\toolchain\gcc-arm-none-eabi-4_9-2015q1\lib\gcc\arm-none-eabi\4.9.3\plugin\include\system.h,"#  define fgets(S, n, Stream) fgets_unlocked (S, n, Stream)",120,1,"# ifdef HAVE_FGETS_UNLOCKED
#  undef fgets
#  define fgets(S, n, Stream) fgets_unlocked (S, n, Stream)
#  if defined (HAVE_DECL_FGETS_UNLOCKED) && !HAVE_DECL_FGETS_UNLOCKED
extern char *fgets_unlocked (char *, int, FILE *);
"
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\sdk\include\tuya_hal_fs.h,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\sdk\include\tuya_hal_fs.h,"CHAR_T* tuya_hal_fgets(CHAR_T* buf, INT_T len, TUYA_FILE file);",120,1," * @return  读入的字符串指针
 */
CHAR_T* tuya_hal_fgets(CHAR_T* buf, INT_T len, TUYA_FILE file);

/**
"
2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\sdk\include\uf_file.h,Dataset Download,../../Dataset Download/2021\tuya-iotos-embeded-sdk-wifi-ble-bk7231n\sdk\include\uf_file.h,"CHAR_T *ufgets(IN CHAR_T *s,IN INT_T n, IN uFILE *stream);",120,1,"***********************************************************/
__UF_FILE_EXT \
CHAR_T *ufgets(IN CHAR_T *s,IN INT_T n, IN uFILE *stream);

#ifdef __cplusplus
"
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"fgets(menuName, sizeof(menuName), stdin);",120,1,"	__fpurge(stdin);
	printf("" 메뉴 이름을 입력하세요.: "");
	fgets(menuName, sizeof(menuName), stdin);
	menuName[strlen(menuName) - 1] = '\0';
	strcpy(infoMenu_Name, menuName);
"
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"fgets(date, sizeof(date), stdin);",120,1,"	
	__fpurge(stdin);
	fgets(date, sizeof(date), stdin);
	date[strlen(date) - 1] = '\0';
	strcpy(desc, date);
"
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"fgets(foods, sizeof(foods), stdin);",120,1,"	printf("" 재고현황을 검색 할 식재료명을 입력하세요. : "");
	__fpurge(stdin);
	fgets(foods, sizeof(foods), stdin);
	foods[strlen(foods) - 1] = '\0';
	
"
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"fgets(name, sizeof(name), stdin);",120,1,"	printf("" 2. 직원 이름입력 : "");
	__fpurge(stdin);
	fgets(name, sizeof(name), stdin);
	name[strlen(name) - 1] = '\0';

"
2021\univ-csProject\DB+C_POS Implement\res_pos.c,Dataset Download,../../Dataset Download/2021\univ-csProject\DB+C_POS Implement\res_pos.c,"fgets(hp, sizeof(hp), stdin);",120,1,"	printf("" 3. 직원 HP입력 : "");
	__fpurge(stdin);
	fgets(hp, sizeof(hp), stdin);
	hp[strlen(hp) - 1] = '\0';

"
2021\univ-csProject\Network Implement\Network Final Teamproject\tcp_emulc.c,Dataset Download,../../Dataset Download/2021\univ-csProject\Network Implement\Network Final Teamproject\tcp_emulc.c,"fgets(abuf, sizeof(abuf), stdin);",120,1,"	/*2.입력받은 데이터 전송*/
	printf(""\n+=== Input data to Transfer ===+\n"");
	fgets(abuf, sizeof(abuf), stdin);
	abuf[strlen(abuf) -1] = '\0';
	t_tcb[conn-1].snd_buf= (u_char *)abuf;
"
2021\univ-csProject\Network Implement\tcp_chat\chat_cli.c,Dataset Download,../../Dataset Download/2021\univ-csProject\Network Implement\tcp_chat\chat_cli.c,"fgets(msg, BUF_SIZE, stdin);",120,1,"		while(1) 
		{
			fgets(msg, BUF_SIZE, stdin);
			if(!strcmp(msg,""q\n"")||!strcmp(msg,""Q\n"")) 
			{
"
2021\univ-csProject\Network Implement\tcp_chat\tcp_chatcli.c,Dataset Download,../../Dataset Download/2021\univ-csProject\Network Implement\tcp_chat\tcp_chatcli.c,"if(fgets(bufmsg, MAXLINE, stdin)){",120,1,"		}
		if(FD_ISSET(0, &read_fds)){
			if(fgets(bufmsg, MAXLINE, stdin)){
				if(send(s, bufall, namelen+strlen(bufmsg), 0) < 0)
					puts(""Error : Write error on socket"");
"
2021\univ-csProject\Network Implement\tcp_talk\tcp_talkcli.c,Dataset Download,../../Dataset Download/2021\univ-csProject\Network Implement\tcp_talk\tcp_talkcli.c,"while(fgets(buf, sizeof(buf), stdin) != NULL){",120,1,"	char buf[MAXLINE+1];
	int nbyte;
	while(fgets(buf, sizeof(buf), stdin) != NULL){
		nbyte = strlen(buf);
		write(sd, buf, strlen(buf));
"
2021\virtual-festo-twin\Hardware_Design\LinuxSys.sdk\zynq_fsbl_bsp\ps7_cortexa9_0\include\ff.h,Dataset Download,../../Dataset Download/2021\virtual-festo-twin\Hardware_Design\LinuxSys.sdk\zynq_fsbl_bsp\ps7_cortexa9_0\include\ff.h,"TCHAR* f_gets (TCHAR* buff, s32 len, FIL* fp);						*/",120,1,"#endif
#if _USE_STRFUNC
TCHAR* f_gets (TCHAR* buff, s32 len, FIL* fp);						/* Get a string from the file */
#if !_FS_READONLY
int f_putc (TCHAR c, FIL* fp);										/* Put a character to the file */
"
2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\net\security\tinydtls\tests\dtls-client.c,Dataset Download,../../Dataset Download/2021\x-cube-subg2\Middlewares\Third_Party\Contiki-NG\os\net\security\tinydtls\tests\dtls-client.c,"if (fgets(buf + len, sizeof(buf) - len, stdin))",120,1,"static void
handle_stdin() {
  if (fgets(buf + len, sizeof(buf) - len, stdin))
    len += strlen(buf + len);
}
"
