GithubID,Year,FullPath,Codesnippet,CWE,isTrueVulnerable,Codesnippet5
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout->clientid, meta_info->product_key, strlen(meta_info->product_key));",120,1,"    }
    memset(signout->clientid, 0, clientid_len);
    memcpy(signout->clientid, meta_info->product_key, strlen(meta_info->product_key));
    memcpy(signout->clientid + strlen(signout->clientid), ""."", strlen("".""));
    memcpy(signout->clientid + strlen(signout->clientid), meta_info->device_name, strlen(meta_info->device_name));
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout->clientid + strlen(signout->clientid), ""."", strlen("".""));",120,1,"    memset(signout->clientid, 0, clientid_len);
    memcpy(signout->clientid, meta_info->product_key, strlen(meta_info->product_key));
    memcpy(signout->clientid + strlen(signout->clientid), ""."", strlen("".""));
    memcpy(signout->clientid + strlen(signout->clientid), meta_info->device_name, strlen(meta_info->device_name));
    memcpy(signout->clientid + strlen(signout->clientid), clientid1, strlen(clientid1));
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout->clientid + strlen(signout->clientid), meta_info->device_name, strlen(meta_info->device_name));",120,1,"    memcpy(signout->clientid, meta_info->product_key, strlen(meta_info->product_key));
    memcpy(signout->clientid + strlen(signout->clientid), ""."", strlen("".""));
    memcpy(signout->clientid + strlen(signout->clientid), meta_info->device_name, strlen(meta_info->device_name));
    memcpy(signout->clientid + strlen(signout->clientid), clientid1, strlen(clientid1));
    memcpy(signout->clientid + strlen(signout->clientid), rand, strlen(rand));
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout->clientid + strlen(signout->clientid), clientid1, strlen(clientid1));",120,1,"    memcpy(signout->clientid + strlen(signout->clientid), ""."", strlen("".""));
    memcpy(signout->clientid + strlen(signout->clientid), meta_info->device_name, strlen(meta_info->device_name));
    memcpy(signout->clientid + strlen(signout->clientid), clientid1, strlen(clientid1));
    memcpy(signout->clientid + strlen(signout->clientid), rand, strlen(rand));
    memcpy(signout->clientid + strlen(signout->clientid), clientid2, strlen(clientid2));
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout->clientid + strlen(signout->clientid), rand, strlen(rand));",120,1,"    memcpy(signout->clientid + strlen(signout->clientid), meta_info->device_name, strlen(meta_info->device_name));
    memcpy(signout->clientid + strlen(signout->clientid), clientid1, strlen(clientid1));
    memcpy(signout->clientid + strlen(signout->clientid), rand, strlen(rand));
    memcpy(signout->clientid + strlen(signout->clientid), clientid2, strlen(clientid2));

"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout->clientid + strlen(signout->clientid), clientid2, strlen(clientid2));",120,1,"    memcpy(signout->clientid + strlen(signout->clientid), clientid1, strlen(clientid1));
    memcpy(signout->clientid + strlen(signout->clientid), rand, strlen(rand));
    memcpy(signout->clientid + strlen(signout->clientid), clientid2, strlen(clientid2));

    return STATE_SUCCESS;
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(ds, device_secret + 1, device_secret_len - 2);",120,1,"                                   &device_secret, &device_secret_len);
            if (res == STATE_SUCCESS) {
                memcpy(ds, device_secret + 1, device_secret_len - 2);
                memcpy(device_secret + 1 + 5, asterisk, strlen(asterisk));
                dynreg_info(""Topic  : %.*s"", topic_info->topic_len, topic_info->ptopic);
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(device_secret + 1 + 5, asterisk, strlen(asterisk));",120,1,"            if (res == STATE_SUCCESS) {
                memcpy(ds, device_secret + 1, device_secret_len - 2);
                memcpy(device_secret + 1 + 5, asterisk, strlen(asterisk));
                dynreg_info(""Topic  : %.*s"", topic_info->topic_len, topic_info->ptopic);
                dynreg_info(""Payload: %.*s"", topic_info->payload_len, topic_info->payload);
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout.hostname, g_infra_mqtt_domain[region], strlen(g_infra_mqtt_domain[region]));",120,1,"
        memset(signout.hostname, 0, DEV_SIGN_HOSTNAME_MAXLEN);
        memcpy(signout.hostname, g_infra_mqtt_domain[region], strlen(g_infra_mqtt_domain[region]));
    } else {
        length = strlen(meta->product_key) + strlen(g_infra_mqtt_domain[region]) + 2;
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout.hostname, meta->product_key, strlen(meta->product_key));",120,1,"        }
        memset(signout.hostname, 0, DEV_SIGN_HOSTNAME_MAXLEN);
        memcpy(signout.hostname, meta->product_key, strlen(meta->product_key));
        memcpy(signout.hostname + strlen(signout.hostname), ""."", strlen("".""));
        memcpy(signout.hostname + strlen(signout.hostname), g_infra_mqtt_domain[region],
"
2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\dynamic_register\dynreg.c,"memcpy(signout.hostname + strlen(signout.hostname), ""."", strlen("".""));",120,1,"        memset(signout.hostname, 0, DEV_SIGN_HOSTNAME_MAXLEN);
        memcpy(signout.hostname, meta->product_key, strlen(meta->product_key));
        memcpy(signout.hostname + strlen(signout.hostname), ""."", strlen("".""));
        memcpy(signout.hostname + strlen(signout.hostname), g_infra_mqtt_domain[region],
               strlen(g_infra_mqtt_domain[region]));
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_activation.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_activation.c,"memcpy( encrypt_input+VERSION_NUM_SIZE+RANDOM_NUM_SIZE,mac_address, MAC_ADDRESS_SIZE);",120,1,"	memcpy( encrypt_input, version_num, VERSION_NUM_SIZE);
	memcpy( encrypt_input+VERSION_NUM_SIZE, random_num, RANDOM_NUM_SIZE);
	memcpy( encrypt_input+VERSION_NUM_SIZE+RANDOM_NUM_SIZE,mac_address, MAC_ADDRESS_SIZE);
	memcpy( encrypt_input+VERSION_NUM_SIZE+RANDOM_NUM_SIZE+MAC_ADDRESS_SIZE, chip_code, CHIP_CODE_SIZE);
	DEBUG_PRINTF("" after memcpy!!\n"");
"
2021\haas-mini-program\components\linkkit\infra\infra_activation.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_activation.c,"memcpy( encrypt_input+VERSION_NUM_SIZE+RANDOM_NUM_SIZE+MAC_ADDRESS_SIZE, chip_code, CHIP_CODE_SIZE);",120,1,"	memcpy( encrypt_input+VERSION_NUM_SIZE, random_num, RANDOM_NUM_SIZE);
	memcpy( encrypt_input+VERSION_NUM_SIZE+RANDOM_NUM_SIZE,mac_address, MAC_ADDRESS_SIZE);
	memcpy( encrypt_input+VERSION_NUM_SIZE+RANDOM_NUM_SIZE+MAC_ADDRESS_SIZE, chip_code, CHIP_CODE_SIZE);
	DEBUG_PRINTF("" after memcpy!!\n"");

"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,"memcpy(&lite_iter, lite, sizeof(lite_cjson_t));",120,1,"    };

    memcpy(&lite_iter, lite, sizeof(lite_cjson_t));
    memset(&lite_prev, 0, sizeof(lite_cjson_t));

"
2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,"memcpy(&lite_iter, &lite_next, sizeof(lite_cjson_t));",120,1,"            /* printf(""current array item: %.*s\n"",lite_next.value_length,lite_next.value); */

            memcpy(&lite_iter, &lite_next, sizeof(lite_cjson_t));
            key_iter += array_key_len + 1;
            /* printf(""key_iter: %s\n"",key_iter); */
"
2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,"memcpy(&lite_iter, &lite_prev, sizeof(lite_cjson_t));",120,1,"            /* printf(""current object: %.*s\n"",lite_prev.value_length,lite_prev.value); */

            memcpy(&lite_iter, &lite_prev, sizeof(lite_cjson_t));
            key_iter = delim + 1;
        }
"
2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,"memcpy(lite_item, &lite_iter, sizeof(lite_cjson_t));",120,1,"
    /* printf(""final lite cjson value: %.*s\n"",lite_iter.value_length,lite_iter.value); */
    memcpy(lite_item, &lite_iter, sizeof(lite_cjson_t));

    return 0;
"
2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,"memcpy(lite_item_key, &current_item_key, sizeof(lite_cjson_t));",120,1,"        if (item_index == index) {
            if (lite_item_key) {
                memcpy(lite_item_key, &current_item_key, sizeof(lite_cjson_t));
            }
            if (lite_item_value) {
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_cjson.c,"memcpy(printed, buffer->buffer, cjson_min(buffer->length, buffer->offset + 1));",120,1,"            goto fail;
        }
        memcpy(printed, buffer->buffer, cjson_min(buffer->length, buffer->offset + 1));
        printed[buffer->offset] = '\0'; /* just to be sure */

"
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_compat.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_compat.c,"memcpy(ctx->cloud_custom_domain, data, strlen((char *)data));",120,1,"            }
            memset(ctx->cloud_custom_domain, 0, strlen((char *)data) + 1);
            memcpy(ctx->cloud_custom_domain, data, strlen((char *)data));
            g_infra_mqtt_domain[IOTX_CLOUD_REGION_CUSTOM] = (const char *)ctx->cloud_custom_domain;
            res = SUCCESS_RETURN;
"
2021\haas-mini-program\components\linkkit\infra\infra_compat.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_compat.c,"memcpy(ctx->http_custom_domain, data, strlen((char *)data));",120,1,"            }
            memset(ctx->http_custom_domain, 0, strlen((char *)data) + 1);
            memcpy(ctx->http_custom_domain, data, strlen((char *)data));
            g_infra_http_domain[IOTX_CLOUD_REGION_CUSTOM] = (const char *)ctx->http_custom_domain;
            res = SUCCESS_RETURN;
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_compat.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_compat.c,"memcpy(data, ctx->device_name, strlen(ctx->device_name));",120,1,"        break;
        case IOTX_IOCTL_GET_DEVICE_NAME: {
            memcpy(data, ctx->device_name, strlen(ctx->device_name));
            res = SUCCESS_RETURN;
        }
"
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_compat.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_compat.c,"memcpy(ctx->mqtt_customzie_info, data, strlen((char *)data));",120,1,"            }
            memset(ctx->mqtt_customzie_info, 0, strlen((char *)data) + 1);
            memcpy(ctx->mqtt_customzie_info, data, strlen((char *)data));
            res = SUCCESS_RETURN;
        }
"
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_httpc.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_httpc.c,"memcpy(send_buf + idx, buf, cp_len);",120,1,"        }

        memcpy(send_buf + idx, buf, cp_len);
        idx += cp_len;
        len -= cp_len;
"
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\infra\infra_md5.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\infra\infra_md5.c,"memcpy((void *)(ctx->buffer + left), input, fill);",120,1,"
    if (left && ilen >= fill) {
        memcpy((void *)(ctx->buffer + left), input, fill);
        utils_md5_process(ctx, ctx->buffer);
        input += fill;
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,"memcpy(c->list_pub_wait_ack[idx].buf, c->buf_send, len);",120,1,"            c->list_pub_wait_ack[idx].len = len;
            iotx_time_start(&c->list_pub_wait_ack[idx].pub_start_time);
            memcpy(c->list_pub_wait_ack[idx].buf, c->buf_send, len);
            c->list_pub_wait_ack[idx].used = 1;
            *node = &c->list_pub_wait_ack[idx];
"
2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,"memcpy(outbuf, comp_data, outlen > MQTT_ZIP_PATH_DEFAULT_LEN ? MQTT_ZIP_PATH_DEFAULT_LEN : outlen);",120,1,"    utils_sha256((unsigned char *)path, (size_t)len, comp_data);

    memcpy(outbuf, comp_data, outlen > MQTT_ZIP_PATH_DEFAULT_LEN ? MQTT_ZIP_PATH_DEFAULT_LEN : outlen);
    return STATE_SUCCESS;
}
"
2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,"memcpy(payload, topic_msg->payload, topic_msg->payload_len);",120,1,"        }
        memset(payload, 0, topic_msg->payload_len + 1);
        memcpy(payload, topic_msg->payload, topic_msg->payload_len);

        callback = iotx_event_callback(ITE_IDENTITY_RESPONSE);
"
2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,"memcpy(str_product_key, product_key + 1, product_key_len - 2);",120,1,"            }
            memset(str_product_key, 0, product_key_len - 2 + 1);
            memcpy(str_product_key, product_key + 1, product_key_len - 2);

            str_device_name = amp_malloc(device_name_len - 2 + 1);
"
2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,"memcpy(str_device_name, device_name + 1, device_name_len - 2);",120,1,"            }
            memset(str_device_name, 0, device_name_len - 2 + 1);
            memcpy(str_device_name, device_name + 1, device_name_len - 2);

            IOT_Ioctl(IOTX_IOCTL_SET_PRODUCT_KEY, str_product_key);
"
2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\iotx_mqtt_client.c,"memcpy((char *)handler->topic_filter, topicFilter, strlen(topicFilter) + 1);",120,1,"    memset((char *)handler->topic_filter, 0, CONFIG_MQTT_TOPIC_MAXLEN);
#endif
    memcpy((char *)handler->topic_filter, topicFilter, strlen(topicFilter) + 1);
#else
    if (strstr(topicFilter, ""/+"") != NULL || strstr(topicFilter, ""/#"") != NULL) {
"
2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,"memcpy(*pptr, string, len);",120,1,"    int len = strlen(string);
    writeInt(pptr, len);
    memcpy(*pptr, string, len);
    *pptr += len;
}
"
2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\MQTTPacket.c,"memcpy(*pptr, mqttstring.lenstring.data, mqttstring.lenstring.len);",120,1,"    if (mqttstring.lenstring.len > 0) {
        writeInt(pptr, mqttstring.lenstring.len);
        memcpy(*pptr, mqttstring.lenstring.data, mqttstring.lenstring.len);
        *pptr += mqttstring.lenstring.len;
    } else if (mqttstring.cstring) {
"
2021\haas-mini-program\components\linkkit\mqtt\MQTTSerializePublish.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\MQTTSerializePublish.c,"memcpy(ptr, payload, payloadlen);",120,1,"    }

    memcpy(ptr, payload, payloadlen);
    ptr += payloadlen;

"
2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(kv_key + strlen(kv_key), meta_info->device_name, strlen(meta_info->device_name));",120,1,"    int buffer_len = IOTX_DEVICE_SECRET_LEN;

    memcpy(kv_key + strlen(kv_key), meta_info->device_name, strlen(meta_info->device_name));

    /* Check if Device Secret exist in KV */
"
2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(&meta_info_interal, &meta_info, sizeof(iotx_dev_meta_info_t));",120,1,"    /* get meta_info from hal */
    memset(&meta_info_interal, 0, sizeof(iotx_dev_meta_info_t));
    memcpy(&meta_info_interal, &meta_info, sizeof(iotx_dev_meta_info_t));

    if (meta_info_interal.product_key[IOTX_PRODUCT_KEY_LEN] != '\0') {
"
2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));",120,1,"        }

        memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
"
2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));",120,1,"
        memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
    }
"
2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));",120,1,"        memcpy(g_internal_sign.username, tmp_sign.username, strlen(tmp_sign.username));
        memcpy(g_internal_sign.password, tmp_sign.password, strlen(tmp_sign.password));
        memcpy(g_internal_sign.clientid, tmp_sign.clientid, strlen(tmp_sign.clientid));
    }
#else /* direct mode */
"
2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\linkkit\mqtt\mqtt_api.c,"memcpy(device_id, meta_info_interal.product_key, strlen(meta_info_interal.product_key));",120,1,"
    /* setup device_id */
    memcpy(device_id, meta_info_interal.product_key, strlen(meta_info_interal.product_key));
    memcpy(device_id + strlen(device_id), ""."", strlen("".""));
    memcpy(device_id + strlen(device_id), meta_info_interal.device_name, strlen(meta_info_interal.device_name));
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\ota\hal\ota_hal_fs_ctrl.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\hal\ota_hal_fs_ctrl.c,"memcpy(&filename[path_len], OS_APP_NAME, 12);",120,1,"            filename[path_len++] = '/'; 
        }
        memcpy(&filename[path_len], OS_APP_NAME, 12);
        filename[path_len + 12] = 0;
    }
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,"memcpy(image_info_ptr, content, tmp_size - remain_len);",120,1,"                                sign_info_ptr += remain_len;
                                content += remain_len;
                                memcpy(image_info_ptr, content, tmp_size - remain_len);
                                image_info_ptr += tmp_size - remain_len;
                                ota_rx_size += tmp_size;
"
2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\download\ota_download_http.c,"memcpy(image_info_ptr, content, tmp_size);",120,1,"                            }
                            else {
                                memcpy(image_info_ptr, content, tmp_size);
                                image_info_ptr += tmp_size;
                                ota_rx_size += tmp_size;
"
,,,,,,
,,,,,,
2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ota\ota_agent\tools\xz\src\xz_dec_lzma2.c,"memcpy(s->temp.buf, b->in + b->in_pos, in_avail);",120,1,"			in_avail = s->lzma2.compressed;

		memcpy(s->temp.buf, b->in + b->in_pos, in_avail);
		s->temp.size = in_avail;
		b->in_pos += in_avail;
"
,,,,,,
2021\haas-mini-program\components\ulog\ulog_session_file.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\components\ulog\ulog_session_file.c,"memcpy(ulog_fs_tmp[tmp_queue_in], data, len);",120,1,"            ulog_fs_tmp[tmp_queue_in] = (char*)aos_malloc(len + 1);
            if (NULL != ulog_fs_tmp[tmp_queue_in]) {
                memcpy(ulog_fs_tmp[tmp_queue_in], data, len);
                ulog_fs_tmp[tmp_queue_in][len] = '\0';
                tmp_queue_in = (tmp_queue_in + 1) % ULOG_RESERVED_FS_SIZE;
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\engine\duktape_engine\addons\network\http\module_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\addons\network\http\module_http.c,"memcpy(url_dup, url, strlen(url));",120,1,"        return;
    }
    memcpy(url_dup, url, strlen(url));
    char *start = NULL;
    char *p_slash = NULL;
"
2021\haas-mini-program\engine\duktape_engine\addons\network\http\module_http.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\addons\network\http\module_http.c,"memcpy(uri, p_slash, strlen(p_slash));",120,1,"        if (p_slash != NULL)
        {
            memcpy(uri, p_slash, strlen(p_slash));
            *p_slash = '\0';
        }
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\engine\duktape_engine\addons\network\iot\module_iot.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\addons\network\iot\module_iot.c,"memcpy(iot_sign_params->meta.device_secret, deviceSecret, strlen(deviceSecret));",120,1,"    memcpy(iot_sign_params->meta.product_key, productKey, strlen(productKey));
    memcpy(iot_sign_params->meta.device_name, deviceName, strlen(deviceName));
    memcpy(iot_sign_params->meta.device_secret, deviceSecret, strlen(deviceSecret));
    iot_sign_params->region = domain_type;

"
,,,,,,
2021\haas-mini-program\engine\duktape_engine\addons\network\iot\module_iot.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\addons\network\iot\module_iot.c,"memcpy(master_meta_info.device_name, deviceName, strlen(deviceName));",120,1,"    memset(&master_meta_info, 0, sizeof(iotx_linkkit_dev_meta_info_t));
    memcpy(master_meta_info.product_key, productKey, strlen(productKey));
    memcpy(master_meta_info.device_name, deviceName, strlen(deviceName));
    memcpy(master_meta_info.device_secret, deviceSecret, strlen(deviceSecret));

"
2021\haas-mini-program\engine\duktape_engine\addons\network\iot\module_iot.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\addons\network\iot\module_iot.c,"memcpy(master_meta_info.device_secret, deviceSecret, strlen(deviceSecret));",120,1,"    memcpy(master_meta_info.product_key, productKey, strlen(productKey));
    memcpy(master_meta_info.device_name, deviceName, strlen(deviceName));
    memcpy(master_meta_info.device_secret, deviceSecret, strlen(deviceSecret));

    IOT_Ioctl(IOTX_IOCTL_SET_DOMAIN, (void *)&domain_type);
"
,,,,,,
2021\haas-mini-program\engine\duktape_engine\addons\network\mqtt\module_mqtt.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\addons\network\mqtt\module_mqtt.c,"memcpy(p->topic, topic_info->ptopic, topic_info->topic_len + 1);",120,1,"            return;
        }
        memcpy(p->topic, topic_info->ptopic, topic_info->topic_len + 1);
        p->topic[topic_info->topic_len] = 0;
        p->topic_len = topic_info->topic_len;
"
,,,,,,
,,,,,,
2021\haas-mini-program\engine\duktape_engine\addons\network\udp\module_udp.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\engine\duktape_engine\addons\network\udp\module_udp.c,"memcpy(&udp_options, &(recv_param->options), sizeof(udp_options_t));",120,1,"    duk_context *ctx = be_get_context();
    sock_id = recv_param->sock_id;
    memcpy(&udp_options, &(recv_param->options), sizeof(udp_options_t));
    p = amp_calloc(1, sizeof(udp_recv_notify_param_t));
    if (!p) {
"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
2021\haas-mini-program\services\app_mgr\app_ntp.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\services\app_mgr\app_ntp.c,"memcpy(pk, meta_info.product_key, IOTX_PRODUCT_KEY_LEN);",120,1,"        char dn[IOTX_DEVICE_NAME_LEN + 1] = {0};

        memcpy(pk, meta_info.product_key, IOTX_PRODUCT_KEY_LEN);
        memcpy(dn, meta_info.device_name, IOTX_DEVICE_NAME_LEN);

"
2021\haas-mini-program\services\app_mgr\app_ntp.c,Dataset Download,../../Dataset Download/2021\haas-mini-program\services\app_mgr\app_ntp.c,"memcpy(dn, meta_info.device_name, IOTX_DEVICE_NAME_LEN);",120,1,"
        memcpy(pk, meta_info.product_key, IOTX_PRODUCT_KEY_LEN);
        memcpy(dn, meta_info.device_name, IOTX_DEVICE_NAME_LEN);

        topic = (char *)IMPL_NTP_MALLOC(topic_len + 1);
"
